"countrynum","statenum","Route","Active","Lati","Longi","Stratum","BCR","LandTypeID","RouteTypeID","RouteTypeDetailId","route.id"
"840","61","003",1,40.8996977,-73.3894649,"9","30","0",1,1,"840_61_003"
"840","61","004",1,40.6032727,-73.5077039,"9","30","0",1,1,"840_61_004"
"840","61","005",1,40.7992357,-73.2277839,"9","30","0",1,1,"840_61_005"
"840","61","006",1,41.2206437,-73.6414019,"12","30","0",1,1,"840_61_006"
"840","61","007",0,41.3278617,-73.6848919,"12","28","0",1,1,"840_61_007"
"840","61","008",1,41.9708297,-73.9211209,"13","13","0",1,1,"840_61_008"
"840","61","009",1,41.7522667,-73.9895919,"13","13","0",1,1,"840_61_009"
"840","61","010",0,41.2736877,-74.3923049,"13","28","0",1,1,"840_61_010"
"840","61","011",1,41.3812217,-74.4140959,"13","28","0",1,1,"840_61_011"
"840","61","012",0,41.8019497,-74.0071189,"13","28","0",1,1,"840_61_012"
"840","61","013",1,41.5334407,-74.5802369,"13","28","0",1,1,"840_61_013"
"840","61","014",1,42.0000917,-74.3467809,"13","13","0",1,1,"840_61_014"
"840","61","015",1,41.4526297,-74.5049339,"13","28","0",1,1,"840_61_015"
"840","61","016",1,42.3497047,-73.4115969,"13","13","0",1,1,"840_61_016"
"840","61","017",1,42.7275747,-73.3039629,"27","14","0",1,1,"840_61_017"
"840","61","018",1,42.3521387,-73.9939669,"13","13","0",1,1,"840_61_018"
"840","61","019",1,42.3202337,-73.6753829,"13","13","0",1,1,"840_61_019"
"840","61","020",0,42.9277137,-73.8449109,"13","13","0",1,1,"840_61_020"
"840","61","021",0,42.3989107,-74.1783949,"24","28","0",1,1,"840_61_021"
"840","61","022",1,42.4363317,-74.1520169,"24","28","0",1,1,"840_61_022"
"840","61","023",0,42.6609927,-74.8633269,"24","28","0",1,1,"840_61_023"
"840","61","024",1,42.3973547,-74.9237879,"24","28","0",1,1,"840_61_024"
"840","61","025",1,42.6548767,-74.4021599,"24","28","0",1,1,"840_61_025"
"840","61","026",1,42.7318997,-74.1951349,"24","13","0",1,1,"840_61_026"
"840","61","027",1,42.4848037,-74.4004979,"24","28","0",1,1,"840_61_027"
"840","61","028",1,42.1781437,-74.1214389,"24","28","0",1,1,"840_61_028"
"840","61","029",1,42.5686667,-75.1557779,"24","28","0",1,1,"840_61_029"
"840","61","030",1,42.3472227,-75.9366669,"24","28","0",1,1,"840_61_030"
"840","61","031",1,42.3180237,-75.5570359,"24","28","0",1,1,"840_61_031"
"840","61","032",1,42.5200097,-75.7308889,"24","28","0",1,1,"840_61_032"
"840","61","033",1,42.0123327,-75.8032509,"24","28","0",1,1,"840_61_033"
"840","61","034",1,42.4378997,-75.0998799,"24","28","0",1,1,"840_61_034"
"840","61","035",1,42.9082127,-75.4667379,"24","13","0",1,1,"840_61_035"
"840","61","036",1,42.4021987,-75.6038909,"24","28","0",1,1,"840_61_036"
"840","61","037",1,42.9526277,-76.6985329,"16","13","0",1,1,"840_61_037"
"840","61","038",1,42.3591667,-76.0044449,"24","28","0",1,1,"840_61_038"
"840","61","039",1,42.2073307,-76.1634009,"24","28","0",1,1,"840_61_039"
"840","61","040",1,42.7411737,-76.8217859,"16","13","0",1,1,"840_61_040"
"840","61","041",1,42.5202627,-76.2599639,"24","28","0",1,1,"840_61_041"
"840","61","042",1,42.8006247,-76.9332749,"16","13","0",1,1,"840_61_042"
"840","61","043",1,42.5515907,-76.6333469,"24","13","0",1,1,"840_61_043"
"840","61","044",1,42.0423777,-76.0359509,"24","28","0",1,1,"840_61_044"
"840","61","045",1,42.2779527,-77.9436889,"24","28","0",1,1,"840_61_045"
"840","61","046",0,42.5032347,-77.8406359,"24","28","0",1,1,"840_61_046"
"840","61","047",1,42.8999277,-77.1187369,"16","13","0",1,1,"840_61_047"
"840","61","048",1,42.7793497,-77.2581629,"16","13","0",1,1,"840_61_048"
"840","61","049",1,42.6688307,-77.2251299,"24","13","0",1,1,"840_61_049"
"840","61","050",1,42.7071007,-77.5926879,"24","13","0",1,1,"840_61_050"
"840","61","051",1,42.9708677,-77.5572209,"16","13","0",1,1,"840_61_051"
"840","61","052",1,42.6940897,-77.9559089,"24","13","0",1,1,"840_61_052"
"840","61","053",1,42.6805707,-78.8216099,"16","13","0",1,1,"840_61_053"
"840","61","054",0,42.9562967,-78.6967019,"16","13","0",1,1,"840_61_054"
"840","61","055",1,42.6178717,-78.1784059,"16","28","0",1,1,"840_61_055"
"840","61","056",1,42.2769437,-78.8989789,"24","28","0",1,1,"840_61_056"
"840","61","057",1,42.5957057,-78.3611669,"24","13","0",1,1,"840_61_057"
"840","61","058",1,42.6213397,-78.1039209,"16","13","0",1,1,"840_61_058"
"840","61","059",1,42.0548007,-78.9408579,"24","13","0",1,1,"840_61_059"
"840","61","060",1,42.4845267,-78.2391139,"24","28","0",1,1,"840_61_060"
"840","61","061",1,42.5000587,-79.2614209,"24","13","0",1,1,"840_61_061"
"840","61","062",1,41.9986107,-79.4116839,"24","13","0",1,1,"840_61_062"
"840","61","063",1,42.5012127,-79.0380259,"24","13","0",1,1,"840_61_063"
"840","61","064",1,43.0697617,-78.8506549,"16","13","0",1,1,"840_61_064"
"840","61","065",1,43.2572547,-79.0022969,"16","13","0",1,1,"840_61_065"
"840","61","066",1,43.1496467,-78.1154029,"16","13","0",1,1,"840_61_066"
"840","61","067",1,43.1759107,-77.9620889,"16","13","0",1,1,"840_61_067"
"840","61","068",1,43.1820467,-77.4844579,"16","13","0",1,1,"840_61_068"
"840","61","069",1,43.2634447,-76.6878269,"16","13","0",1,1,"840_61_069"
"840","61","070",1,43.1693497,-76.0264589,"16","13","0",1,1,"840_61_070"
"840","61","071",1,44.0000587,-76.0454869,"18","13","0",1,1,"840_61_071"
"840","61","072",1,43.6516667,-76.0970689,"18","13","0",1,1,"840_61_072"
"840","61","073",1,43.6964937,-75.0129759,"26","14","0",1,1,"840_61_073"
"840","61","074",1,43.3924887,-75.2973269,"24","13","0",1,1,"840_61_074"
"840","61","075",1,43.4558097,-75.9023929,"24","14","0",1,1,"840_61_075"
"840","61","076",1,43.6286487,-75.5571819,"26","14","0",1,1,"840_61_076"
"840","61","077",1,43.7262817,-75.1690839,"26","14","0",1,1,"840_61_077"
"840","61","078",1,43.4738997,-75.0230329,"26","13","0",1,1,"840_61_078"
"840","61","079",1,43.1192707,-75.6687119,"24","13","0",1,1,"840_61_079"
"840","61","080",1,43.0243237,-75.4334429,"16","13","0",1,1,"840_61_080"
"840","61","081",1,43.6322327,-74.3944809,"26","14","0",1,1,"840_61_081"
"840","61","082",0,43.6625207,-74.9492509,"26","14","0",1,1,"840_61_082"
"840","61","083",1,43.7311437,-74.4725189,"26","14","0",1,1,"840_61_083"
"840","61","084",1,43.9701127,-74.2428209,"26","14","0",1,1,"840_61_084"
"840","61","085",1,43.5654587,-74.3975289,"26","14","0",1,1,"840_61_085"
"840","61","086",1,43.3730777,-74.2029739,"26","14","0",1,1,"840_61_086"
"840","61","087",1,43.7217467,-74.7918689,"26","14","0",1,1,"840_61_087"
"840","61","088",1,43.6884937,-74.0622389,"26","14","0",1,1,"840_61_088"
"840","61","089",1,43.2100377,-73.3079649,"13","13","0",1,1,"840_61_089"
"840","61","090",1,43.2108147,-73.4141749,"13","13","0",1,1,"840_61_090"
"840","61","091",1,43.0332427,-73.5108119,"13","13","0",1,1,"840_61_091"
"840","61","092",1,43.6098217,-73.7371009,"26","14","0",1,1,"840_61_092"
"840","61","093",1,43.5327757,-73.7953919,"26","14","0",1,1,"840_61_093"
"840","61","094",0,44.3163047,-75.4279329,"24","13","0",1,1,"840_61_094"
"840","61","095",1,44.8574697,-75.1337259,"18","13","0",1,1,"840_61_095"
"840","61","096",1,44.6984127,-75.4650939,"18","13","0",1,1,"840_61_096"
"840","61","097",1,44.4354227,-75.0557089,"26","14","0",1,1,"840_61_097"
"840","61","098",1,44.1319167,-74.9230359,"26","14","0",1,1,"840_61_098"
"840","61","099",0,44.5996577,-74.5000679,"26","14","0",1,1,"840_61_099"
"840","61","100",1,44.4319917,-74.1807169,"26","14","0",1,1,"840_61_100"
"840","61","101",0,44.0889227,-74.7968689,"26","14","0",1,1,"840_61_101"
"840","61","102",1,44.5376687,-74.7210849,"18","13","0",1,1,"840_61_102"
"840","61","103",1,44.6461827,-74.7117029,"18","13","0",1,1,"840_61_103"
"840","61","104",0,44.1554437,-74.4453939,"26","14","0",1,1,"840_61_104"
"840","61","105",1,44.8026467,-74.4417749,"18","13","0",1,1,"840_61_105"
"840","61","106",0,44.1501027,-73.7671769,"26","14","0",1,1,"840_61_106"
"840","61","107",1,44.7014077,-73.7508029,"26","14","0",1,1,"840_61_107"
"840","61","108",1,44.8983077,-73.8779269,"18","13","0",1,1,"840_61_108"
"840","61","109",1,44.4433387,-73.4887779,"18","13","0",1,1,"840_61_109"
"840","61","110",1,42.6074657,-77.4085679,"24","13","0",1,1,"840_61_110"
"840","61","111",1,42.0836187,-78.5902949,"24","28","0",1,1,"840_61_111"
"840","61","112",1,44.8703977,-73.5550089,"26","14","0",1,1,"840_61_112"
"840","61","113",1,44.1487467,-75.7014799,"18","13","0",1,1,"840_61_113"
"840","61","114",1,44.2482817,-75.3944939,"24","13","0",1,1,"840_61_114"
"840","61","120",1,42.8235737,-73.7328189,"13","13","0",1,1,"840_61_120"
"840","61","121",1,42.0781957,-74.9852279,"24","28","0",1,1,"840_61_121"
"840","61","123",1,42.5913477,-74.9252479,"24","28","0",1,1,"840_61_123"
"840","61","146",1,42.5032347,-77.840635,"24","28","0",1,1,"840_61_146"
"840","61","154",1,42.9563889,-78.6972222,"16","13","0",1,1,"840_61_154"
"840","61","182",1,43.5833333,-74.85,"26","14","0",1,1,"840_61_182"
"840","61","199",1,44.5249717,-74.4929809,"26","14","0",1,1,"840_61_199"
"840","61","206",1,44.1333333,-73.7666667,"26","14","0",1,1,"840_61_206"
"840","61","207",1,41.3311577,-73.6805499,"12","30","0",1,1,"840_61_207"
"840","61","210",1,41.2736877,-74.392304,"13","28","0",1,1,"840_61_210"
"840","61","212",1,41.8208287,-74.0006699,"13","28","0",1,1,"840_61_212"
"840","61","301",1,44.1294587,-74.6305979,"26","14","0",1,1,"840_61_301"
"124","62","016",1,61.09635,-93.983668,"99","3","0",1,1,"124_62_016"
"840","63","001",0,33.9814607,-78.3795679,"3","27","0",1,1,"840_63_001"
"840","63","002",1,34.9565266,-76.6710428,"3","27","0",1,1,"840_63_002"
"840","63","003",1,34.1327657,-77.8775469,"3","27","0",1,1,"840_63_003"
"840","63","004",1,34.5342189,-78.0716243,"3","27","0",1,1,"840_63_004"
"840","63","005",1,34.3209605,-78.5992368,"3","27","0",1,1,"840_63_005"
"840","63","006",0,34.4625247,-79.1965489,"4","27","0",1,1,"840_63_006"
"840","63","007",0,35.9070947,-75.7751069,"3","27","0",1,1,"840_63_007"
"840","63","008",0,35.0480767,-76.9029469,"3","27","0",1,1,"840_63_008"
"840","63","009",0,35.7365247,-76.9799209,"3","27","0",1,1,"840_63_009"
"840","63","010",1,35.9691437,-77.4434709,"3","27","0",1,1,"840_63_010"
"840","63","011",1,35.2819414,-77.7112775,"4","27","0",1,1,"840_63_011"
"840","63","012",1,35.6755372,-78.3220803,"4","29","0",1,1,"840_63_012"
"840","63","013",1,35.4161407,-78.0698959,"4","27","0",1,1,"840_63_013"
"840","63","014",1,35.9898149,-79.4688523,"11","29","0",1,1,"840_63_014"
"840","63","015",1,35.917637,-79.7044966,"11","29","0",1,1,"840_63_015"
"840","63","016",0,35.6938367,-80.9241249,"11","29","0",1,1,"840_63_016"
"840","63","017",1,35.2194291,-80.2919201,"11","29","0",1,1,"840_63_017"
"840","63","018",0,35.3816897,-81.3806159,"11","29","0",1,1,"840_63_018"
"840","63","019",0,35.9588997,-81.9431229,"23","28","0",1,1,"840_63_019"
"840","63","020",1,35.2667187,-82.6803659,"23","28","0",1,1,"840_63_020"
"840","63","021",0,35.6482007,-82.4915559,"23","28","0",1,1,"840_63_021"
"840","63","022",1,35.4291357,-83.8316649,"23","28","0",1,1,"840_63_022"
"840","63","023",1,36.3581287,-76.9786679,"3","27","0",1,1,"840_63_023"
"840","63","024",1,36.2540309,-77.9795614,"11","29","0",1,1,"840_63_024"
"840","63","025",1,36.0593305,-78.4863356,"11","29","0",1,1,"840_63_025"
"840","63","026",0,36.3779757,-79.8547069,"11","29","0",1,1,"840_63_026"
"840","63","027",1,36.2898447,-80.6415019,"11","29","0",1,1,"840_63_027"
"840","63","028",1,36.1431731,-81.1034324,"11","29","0",1,1,"840_63_028"
"840","63","029",0,36.2551567,-75.8930969,"3","27","0",1,1,"840_63_029"
"840","63","030",1,35.316016,-83.2186082,"23","28","0",1,1,"840_63_030"
"840","63","031",1,36.0168463,-81.8815194,"23","28","0",1,1,"840_63_031"
"840","63","101",1,33.9225168,-78.2125169,"3","27","0",1,1,"840_63_101"
"840","63","106",1,34.4715967,-79.2005609,"4","27","0",1,1,"840_63_106"
"840","63","107",1,35.8639187,-75.8611599,"3","27","0",1,1,"840_63_107"
"840","63","108",1,35.0476517,-76.9044781,"3","27","0",1,1,"840_63_108"
"840","63","109",1,35.6919219,-76.9896438,"3","27","0",1,1,"840_63_109"
"840","63","116",1,35.8549613,-81.0657464,"11","29","0",1,1,"840_63_116"
"840","63","118",1,35.3743051,-81.6361686,"11","29","0",1,1,"840_63_118"
"840","63","119",1,35.8278747,-81.6405339,"11","29","0",1,1,"840_63_119"
"840","63","121",1,35.5865273,-82.4803436,"23","28","0",1,1,"840_63_121"
"840","63","126",1,36.3766523,-79.8498737,"11","29","0",1,1,"840_63_126"
"840","63","202",1,34.9312881,-76.8406017,"3","27","0",1,1,"840_63_202"
"840","63","203",1,34.7739701,-77.6299645,"3","27","0",1,1,"840_63_203"
"840","63","204",1,34.5909333,-77.7928721,"3","27","0",1,1,"840_63_204"
"840","63","205",1,34.4014777,-78.0548779,"3","27","0",1,1,"840_63_205"
"840","63","206",1,34.8933417,-78.5809019,"4","27","0",1,1,"840_63_206"
"840","63","207",1,34.8475995,-79.8554411,"4","27","0",1,1,"840_63_207"
"840","63","208",1,35.4900673,-76.543981,"3","27","0",1,1,"840_63_208"
"840","63","210",1,35.8648907,-77.7211309,"4","27","0",1,1,"840_63_210"
"840","63","211",0,35.1020237,-77.1960299,"3","27","0",1,1,"840_63_211"
"840","63","212",1,35.5245603,-78.9085878,"4","27","0",1,1,"840_63_212"
"840","63","213",1,35.3169181,-78.0169365,"4","27","0",1,1,"840_63_213"
"840","63","214",0,35.1749417,-79.3605889,"4","27","0",1,1,"840_63_214"
"840","63","215",1,35.3388703,-79.8019587,"11","29","0",1,1,"840_63_215"
"840","63","216",1,35.2425117,-80.6631699,"11","29","0",1,1,"840_63_216"
"840","63","217",1,35.9287265,-80.7208082,"11","29","0",1,1,"840_63_217"
"840","63","218",1,35.5089219,-81.4564775,"11","29","0",1,1,"840_63_218"
"840","63","219",1,35.4626322,-81.4548416,"11","29","0",1,1,"840_63_219"
"840","63","220",1,35.9105725,-82.6486108,"23","28","0",1,1,"840_63_220"
"840","63","221",1,35.2966047,-82.3863829,"23","28","0",1,1,"840_63_221"
"840","63","222",1,35.1673667,-84.0448309,"23","28","0",1,1,"840_63_222"
"840","63","223",1,36.2872477,-76.7205313,"3","27","0",1,1,"840_63_223"
"840","63","224",1,35.9991587,-77.8356539,"4","27","0",1,1,"840_63_224"
"840","63","225",1,36.0899346,-78.9520912,"11","29","0",1,1,"840_63_225"
"840","63","226",1,36.2588525,-79.6916268,"11","29","0",1,1,"840_63_226"
"840","63","227",1,36.3382527,-80.6901489,"11","29","0",1,1,"840_63_227"
"840","63","228",1,36.2714197,-81.5907129,"23","28","0",1,1,"840_63_228"
"840","63","229",0,36.3208497,-75.9399429,"3","27","0",1,1,"840_63_229"
"840","63","230",1,36.1444727,-76.4471289,"3","27","0",1,1,"840_63_230"
"840","63","231",1,36.5332729,-77.3771141,"4","27","0",1,1,"840_63_231"
"840","63","232",1,36.4516207,-78.4392029,"11","29","0",1,1,"840_63_232"
"840","63","233",1,36.2956484,-79.4955592,"11","29","0",1,1,"840_63_233"
"840","63","234",1,36.4958508,-80.5361312,"11","29","0",1,1,"840_63_234"
"840","63","301",1,36.5567273,-81.4877504,"23","28","0",1,1,"840_63_301"
"840","63","302",1,36.3460787,-80.6053549,"11","29","0",1,1,"840_63_302"
"840","63","303",1,36.4747308,-79.1152367,"11","29","0",1,1,"840_63_303"
"840","63","304",1,36.176991,-78.2113363,"11","29","0",1,1,"840_63_304"
"840","63","305",1,36.4653338,-77.694212,"4","27","0",1,1,"840_63_305"
"840","63","306",1,36.1860407,-76.0089199,"3","27","0",1,1,"840_63_306"
"840","63","307",1,34.9969557,-83.9654629,"23","28","0",1,1,"840_63_307"
"840","63","308",1,35.1436807,-82.8386369,"23","28","0",1,1,"840_63_308"
"840","63","309",1,35.2125177,-82.0002509,"11","29","0",1,1,"840_63_309"
"840","63","311",1,35.1020747,-77.1960089,"3","27","0",1,1,"840_63_311"
"840","63","312",1,35.2683392,-78.052876,"4","27","0",1,1,"840_63_312"
"840","63","313",1,35.7523027,-77.2310819,"3","27","0",1,1,"840_63_313"
"840","63","314",1,35.1749287,-79.3606499,"4","27","0",1,1,"840_63_314"
"840","63","315",1,34.9528807,-79.2812189,"4","27","0",1,1,"840_63_315"
"840","63","316",1,34.9303027,-78.8536599,"4","27","0",1,1,"840_63_316"
"840","63","317",1,34.9002767,-77.3607189,"3","27","0",1,1,"840_63_317"
"840","63","318",1,35.5906977,-79.3326419,"11","29","0",1,1,"840_63_318"
"840","63","319",0,35.2437321,-77.0602263,"3","27","0",1,1,"840_63_319"
"840","63","329",1,36.4199384,-75.9245906,"3","27","0",1,1,"840_63_329"
"840","63","419",1,35.266597,-76.996044,"3","27","0",1,1,"840_63_419"
"840","64","001",1,46.1531849,-97.6746757,"37","11","0",1,1,"840_64_001"
"840","64","002",1,46.4854717,-97.0100549,"40","11","0",1,1,"840_64_002"
"840","64","003",0,46.7477197,-98.4812089,"37","11","0",1,1,"840_64_003"
"840","64","004",1,46.3406907,-98.6828159,"37","11","0",1,1,"840_64_004"
"840","64","005",1,46.8060287,-99.4688039,"38","11","0",1,1,"840_64_005"
"840","64","006",1,46.1428537,-99.4821999,"38","11","0",1,1,"840_64_006"
"840","64","007",1,47.845638,-97.6029243,"40","11","0",1,1,"840_64_007"
"840","64","008",1,47.9619307,-97.4077439,"40","11","0",1,1,"840_64_008"
"840","64","009",1,47.4859247,-98.2439809,"37","11","0",1,1,"840_64_009"
"840","64","010",1,47.1679867,-98.4885929,"37","11","0",1,1,"840_64_010"
"840","64","011",1,47.0675197,-99.6292032,"38","11","0",1,1,"840_64_011"
"840","64","012",1,47.0807973,-99.0545676,"37","11","0",1,1,"840_64_012"
"840","64","013",1,48.7529697,-97.1848759,"40","11","0",1,1,"840_64_013"
"840","64","014",1,48.4560524,-97.5356201,"40","11","0",1,1,"840_64_014"
"840","64","015",0,48.02897,-98.4333597,"37","11","0",1,1,"840_64_015"
"840","64","016",1,48.2818817,-98.7246389,"37","11","0",1,1,"840_64_016"
"840","64","017",1,48.7474635,-99.6133701,"37","11","0",1,1,"840_64_017"
"840","64","018",1,48.2672307,-99.3513109,"37","11","0",1,1,"840_64_018"
"840","64","019",1,47.2727187,-100.5587399,"38","11","0",1,1,"840_64_019"
"840","64","020",0,46.2845877,-100.7953029,"39","17","0",1,1,"840_64_020"
"840","64","021",1,46.9484737,-102.8519519,"39","17","0",1,1,"840_64_021"
"840","64","022",1,47.4987607,-102.6094959,"39","17","0",1,1,"840_64_022"
"840","64","023",1,48.4447167,-101.6472319,"37","11","0",1,1,"840_64_023"
"840","64","024",1,48.8647667,-101.5405509,"37","11","0",1,1,"840_64_024"
"840","64","025",1,48.1143616,-103.1250563,"39","17","0",1,1,"840_64_025"
"840","64","026",1,48.2692787,-102.4614329,"38","11","0",1,1,"840_64_026"
"840","64","027",1,46.4129929,-96.7567323,"40","11","0",1,1,"840_64_027"
"840","64","028",1,48.4004127,-100.6573939,"37","11","0",1,1,"840_64_028"
"840","64","029",0,46.4439717,-101.4143059,"39","17","0",1,1,"840_64_029"
"840","64","030",1,46.2056707,-103.4318999,"39","17","0",1,1,"840_64_030"
"840","64","031",1,47.4076426,-101.9319632,"39","17","0",1,1,"840_64_031"
"840","64","032",1,47.2340597,-103.3213579,"39","17","0",1,1,"840_64_032"
"840","64","033",1,47.6171277,-103.5450979,"39","17","0",1,1,"840_64_033"
"840","64","034",1,45.9442265,-101.6387111,"39","17","0",1,1,"840_64_034"
"840","64","035",1,46.7309876,-103.9865945,"39","17","0",1,1,"840_64_035"
"840","64","036",1,46.1041487,-102.0608219,"39","17","0",1,1,"840_64_036"
"840","64","037",1,46.7758047,-101.9283519,"39","17","0",1,1,"840_64_037"
"840","64","038",1,48.5899857,-103.0592269,"38","11","0",1,1,"840_64_038"
"840","64","039",1,48.6621167,-102.6906819,"38","11","0",1,1,"840_64_039"
"840","64","040",1,47.9776527,-102.0433499,"38","11","0",1,1,"840_64_040"
"840","64","041",1,47.7465897,-101.5077209,"38","11","0",1,1,"840_64_041"
"840","64","042",1,47.6462687,-100.0542839,"37","11","0",1,1,"840_64_042"
"840","64","043",1,46.6039277,-100.1056369,"39","11","0",1,1,"840_64_043"
"840","64","044",1,48.8496871,-100.2489187,"30","11","0",1,1,"840_64_044"
"840","64","103",1,46.7251818,-98.797372,"37","11","0",1,1,"840_64_103"
"840","64","115",1,48.02897,-98.433359,"37","11","0",1,1,"840_64_115"
"840","64","120",1,46.2845786,-100.7951918,"39","17","0",1,1,"840_64_120"
"840","64","129",1,46.4874487,-101.4765709,"39","17","0",1,1,"840_64_129"
"124","65","001",1,46.12688,-61.338599,"28","14","0",1,1,"124_65_001"
"124","65","002",1,47.018853,-60.523148,"28","14","0",1,1,"124_65_002"
"124","65","003",1,46.719807,-60.929804,"28","14","0",1,1,"124_65_003"
"124","65","005",1,45.5839,-60.73191,"28","14","0",1,1,"124_65_005"
"124","65","006",1,45.79803,-60.630019,"28","14","0",1,1,"124_65_006"
"124","65","007",1,46.15386,-60.3392,"28","14","0",1,1,"124_65_007"
"124","65","009",1,45.38832,-61.82158,"28","14","0",1,1,"124_65_009"
"124","65","011",1,45.1538,-61.5835,"28","14","0",1,1,"124_65_011"
"124","65","013",1,45.2679094,-62.2125778,"28","14","0",1,1,"124_65_013"
"124","65","014",1,45.685579,-62.117294,"28","14","0",1,1,"124_65_014"
"124","65","017",0,45.3,-63.4333333,"28","14","0",1,1,"124_65_017"
"124","65","018",1,45.718589,-63.559189,"28","14","0",1,1,"124_65_018"
"124","65","019",1,45.427528,-63.70125,"28","14","0",1,1,"124_65_019"
"124","65","020",1,45.65198,-63.9122,"28","14","0",1,1,"124_65_020"
"124","65","021",1,45.103269,-64.686479,"28","14","0",1,1,"124_65_021"
"124","65","022",1,45.98404,-64.04303,"28","14","0",1,1,"124_65_022"
"124","65","023",1,45.82072,-64.23028,"28","14","0",1,1,"124_65_023"
"124","65","025",0,44.5,-63.75,"28","14","0",1,1,"124_65_025"
"124","65","026",0,44.7,-63.7,"28","14","0",1,1,"124_65_026"
"124","65","027",1,44.9369,-62.5792,"28","14","0",1,1,"124_65_027"
"124","65","028",1,44.85273,-63.549849,"28","14","0",1,1,"124_65_028"
"124","65","029",1,44.730249,-64.61365,"28","14","0",1,1,"124_65_029"
"124","65","030",0,44.7333333,-64.45,"28","14","0",1,1,"124_65_030"
"124","65","031",1,44.524844,-64.469168,"28","14","0",1,1,"124_65_031"
"124","65","033",1,44.752399,-65.469099,"28","14","0",1,1,"124_65_033"
"124","65","034",1,44.49854,-66.07463,"28","14","0",1,1,"124_65_034"
"124","65","035",1,44.11857,-65.923859,"28","14","0",1,1,"124_65_035"
"124","65","036",1,44.345654,-65.277621,"28","14","0",1,1,"124_65_036"
"124","65","037",1,43.59765,-65.24291,"28","14","0",1,1,"124_65_037"
"124","65","038",1,43.2448,-65.3719,"28","14","0",1,1,"124_65_038"
"124","65","117",1,45.295648,-63.448841,"28","14","0",1,1,"124_65_117"
"124","65","130",1,44.737149,-64.4497,"28","14","0",1,1,"124_65_130"
"840","66","001",1,41.5501237,-84.3898389,"16","22","0",1,1,"840_66_001"
"840","66","002",1,41.3867557,-84.1216579,"16","22","0",1,1,"840_66_002"
"840","66","003",1,41.6511517,-84.5147859,"16","22","0",1,1,"840_66_003"
"840","66","005",1,41.0376017,-82.9962929,"31","22","0",1,1,"840_66_005"
"840","66","006",1,41.4427171,-83.087075,"16","22","0",1,1,"840_66_006"
"840","66","007",0,41.5380767,-83.2608719,"16","22","0",1,1,"840_66_007"
"840","66","008",1,41.1974257,-83.7075339,"16","22","0",1,1,"840_66_008"
"840","66","011",1,41.2506217,-82.2354939,"31","13","0",1,1,"840_66_011"
"840","66","012",0,41.1694157,-82.6455149,"31","13","0",1,1,"840_66_012"
"840","66","013",0,41.1648877,-82.7867429,"16","22","0",1,1,"840_66_013"
"840","66","015",1,41.1788496,-81.002582,"24","13","0",1,1,"840_66_015"
"840","66","016",0,41.2820227,-81.1002789,"24","13","0",1,1,"840_66_016"
"840","66","017",1,41.4687714,-81.0750897,"24","13","0",1,1,"840_66_017"
"840","66","018",0,41.3154557,-81.8352349,"24","13","0",1,1,"840_66_018"
"840","66","021",1,41.6803821,-80.7420743,"24","13","0",1,1,"840_66_021"
"840","66","022",1,41.3710349,-80.9900079,"24","13","0",1,1,"840_66_022"
"840","66","024",1,40.4824537,-84.1838359,"31","22","0",1,1,"840_66_024"
"840","66","025",1,40.9809757,-84.1972889,"16","22","0",1,1,"840_66_025"
"840","66","026",0,40.0762987,-84.1745919,"31","22","0",1,1,"840_66_026"
"840","66","027",1,40.2671711,-84.7793129,"31","22","0",1,1,"840_66_027"
"840","66","031",1,40.1540697,-83.7262559,"31","22","0",1,1,"840_66_031"
"840","66","032",1,40.6744266,-83.6735259,"31","22","0",1,1,"840_66_032"
"840","66","033",1,40.7097397,-83.5725179,"31","22","0",1,1,"840_66_033"
"840","66","034",1,40.5642137,-83.0386289,"31","22","0",1,1,"840_66_034"
"840","66","035",1,40.246894,-83.2978987,"31","22","0",1,1,"840_66_035"
"840","66","039",1,40.4606653,-82.6249903,"31","13","0",1,1,"840_66_039"
"840","66","040",1,40.8786396,-82.1083506,"24","13","0",1,1,"840_66_040"
"840","66","041",0,40.0798127,-82.9285889,"31","22","0",1,1,"840_66_041"
"840","66","042",1,40.4600977,-82.7639629,"31","22","0",1,1,"840_66_042"
"840","66","043",1,39.9930387,-82.0294509,"22","28","0",1,1,"840_66_043"
"840","66","046",1,40.6059796,-81.1683844,"22","28","0",1,1,"840_66_046"
"840","66","047",1,40.6455357,-81.8418429,"24","13","0",1,1,"840_66_047"
"840","66","048",0,40.2459467,-81.5000079,"22","28","0",1,1,"840_66_048"
"840","66","049",1,40.1062833,-81.8999167,"22","28","0",1,1,"840_66_049"
"840","66","050",0,40.1033447,-81.4172439,"22","28","0",1,1,"840_66_050"
"840","66","051",0,40.0700447,-81.8823399,"22","28","0",1,1,"840_66_051"
"840","66","056",1,40.2788528,-80.7678799,"22","28","0",1,1,"840_66_056"
"840","66","057",0,40.9301837,-80.9062269,"24","13","0",1,1,"840_66_057"
"840","66","058",1,39.6578707,-84.3980039,"31","22","0",1,1,"840_66_058"
"840","66","059",0,39.2921467,-84.6179359,"15","22","0",1,1,"840_66_059"
"840","66","060",1,39.493375,-84.6652972,"31","22","0",1,1,"840_66_060"
"840","66","061",0,39.4892987,-84.0114069,"15","22","0",1,1,"840_66_061"
"840","66","064",1,39.3611652,-83.8637013,"15","22","0",1,1,"840_66_064"
"840","66","065",0,39.4776857,-83.8167579,"31","22","0",1,1,"840_66_065"
